Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+,nome,UF
várzea paulista,13133.0,10915.0,0.8311124647833701,MU,3556503,47.11,2272.52,várzea paulista,35.0
várzea paulista,13133.0,10915.0,0.8311124647833701,MU,3556503,34.0,2272.52,várzea paulista,35.0
várzea paulista,13133.0,10915.0,0.8311124647833701,MU,3556503,98.11,2272.52,várzea paulista,35.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,100.94,2490.69,vera cruz,24.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,100.94,2490.69,vera cruz,29.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,100.94,2490.69,vera cruz,43.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,100.94,2490.69,vera cruz,35.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,40.0,2490.69,vera cruz,24.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,40.0,2490.69,vera cruz,29.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,40.0,2490.69,vera cruz,43.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,40.0,2490.69,vera cruz,35.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,95.47,2490.69,vera cruz,24.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,95.47,2490.69,vera cruz,29.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,95.47,2490.69,vera cruz,43.0
vera cruz,1223.0,1065.0,0.8708094848732625,MU,3556602,95.47,2490.69,vera cruz,35.0
vinhedo,9723.0,8309.0,0.8545716342692584,MU,3556701,70.09,6724.645,vinhedo,35.0
vinhedo,9723.0,8309.0,0.8545716342692584,MU,3556701,38.0,6724.645,vinhedo,35.0
vinhedo,9723.0,8309.0,0.8545716342692584,MU,3556701,94.64,6724.645,vinhedo,35.0
viradouro,2158.0,1837.0,0.8512511584800742,MU,3556800,66.28,3358.765,viradouro,35.0
viradouro,2158.0,1837.0,0.8512511584800742,MU,3556800,36.0,3358.765,viradouro,35.0
viradouro,2158.0,1837.0,0.8512511584800742,MU,3556800,97.48,3358.765,viradouro,35.0
vista alegre do alto,905.0,760.0,0.8397790055248618,MU,3556909,49.39,2264.215,vista alegre do alto,35.0
vista alegre do alto,905.0,760.0,0.8397790055248618,MU,3556909,34.0,2264.215,vista alegre do alto,35.0
vista alegre do alto,905.0,760.0,0.8397790055248618,MU,3556909,102.67,2264.215,vista alegre do alto,35.0
vitória brasil,267.0,234.0,0.8764044943820225,MU,3556958,83.22,1917.795,vitória brasil,35.0
vitória brasil,267.0,234.0,0.8764044943820225,MU,3556958,40.0,1917.795,vitória brasil,35.0
vitória brasil,267.0,234.0,0.8764044943820225,MU,3556958,105.03,1917.795,vitória brasil,35.0
votorantim,15939.0,13172.0,0.826400652487609,MU,3557006,51.85,3254.87,votorantim,35.0
votorantim,15939.0,13172.0,0.826400652487609,MU,3557006,35.0,3254.87,votorantim,35.0
votorantim,15939.0,13172.0,0.826400652487609,MU,3557006,95.06,3254.87,votorantim,35.0
votuporanga,13873.0,12290.0,0.885893462120666,MU,3557105,83.82,3159.545,votuporanga,35.0
votuporanga,13873.0,12290.0,0.885893462120666,MU,3557105,38.0,3159.545,votuporanga,35.0
votuporanga,13873.0,12290.0,0.885893462120666,MU,3557105,93.06,3159.545,votuporanga,35.0
zacarias,393.0,343.0,0.8727735368956743,MU,3557154,81.26,1959.0,zacarias,35.0
zacarias,393.0,343.0,0.8727735368956743,MU,3557154,40.0,1959.0,zacarias,35.0
zacarias,393.0,343.0,0.8727735368956743,MU,3557154,99.11,1959.0,zacarias,35.0
chavantes,1471.0,1162.0,0.7899388171312033,MU,3557204,69.54,2865.655,chavantes,35.0
chavantes,1471.0,1162.0,0.7899388171312033,MU,3557204,37.0,2865.655,chavantes,35.0
chavantes,1471.0,1162.0,0.7899388171312033,MU,3557204,94.66,2865.655,chavantes,35.0
estiva gerbi,1249.0,996.0,0.7974379503602882,MU,3557303,57.62,2809.14,estiva gerbi,35.0
estiva gerbi,1249.0,996.0,0.7974379503602882,MU,3557303,36.0,2809.14,estiva gerbi,35.0
estiva gerbi,1249.0,996.0,0.7974379503602882,MU,3557303,99.98,2809.14,estiva gerbi,35.0
abatiá,978.0,857.0,0.876278118609407,MU,4100103,78.03,2240.375,abatiá,41.0
abatiá,978.0,857.0,0.876278118609407,MU,4100103,39.0,2240.375,abatiá,41.0
abatiá,978.0,857.0,0.876278118609407,MU,4100103,99.04,2240.375,abatiá,41.0
adrianópolis,703.0,643.0,0.914651493598862,MU,4100202,63.82,1671.54,adrianópolis,41.0
adrianópolis,703.0,643.0,0.914651493598862,MU,4100202,36.0,1671.54,adrianópolis,41.0
adrianópolis,703.0,643.0,0.914651493598862,MU,4100202,102.39,1671.54,adrianópolis,41.0
agudos do sul,1299.0,1160.0,0.8929946112394149,MU,4100301,52.15,3705.855000000001,agudos do sul,41.0
agudos do sul,1299.0,1160.0,0.8929946112394149,MU,4100301,34.0,3705.855000000001,agudos do sul,41.0
agudos do sul,1299.0,1160.0,0.8929946112394149,MU,4100301,106.39,3705.855000000001,agudos do sul,41.0
almirante tamandaré,12945.0,10821.0,0.8359212050984937,MU,4100400,31.6,2117.33,almirante tamandaré,41.0
almirante tamandaré,12945.0,10821.0,0.8359212050984937,MU,4100400,31.0,2117.33,almirante tamandaré,41.0
almirante tamandaré,12945.0,10821.0,0.8359212050984937,MU,4100400,97.09,2117.33,almirante tamandaré,41.0
altamira do paraná,463.0,433.0,0.9352051835853132,MU,4100459,72.78,4331.34,altamira do paraná,41.0
altamira do paraná,463.0,433.0,0.9352051835853132,MU,4100459,38.0,4331.34,altamira do paraná,41.0
altamira do paraná,463.0,433.0,0.9352051835853132,MU,4100459,102.6,4331.34,altamira do paraná,41.0
altônia,2450.0,2223.0,0.9073469387755102,MU,4100509,92.56,1668.755,altônia,41.0
altônia,2450.0,2223.0,0.9073469387755102,MU,4100509,40.0,1668.755,altônia,41.0
altônia,2450.0,2223.0,0.9073469387755102,MU,4100509,95.62,1668.755,altônia,41.0
alto paraná,1658.0,1475.0,0.8896260554885405,MU,4100608,63.14,2553.96,alto paraná,41.0
alto paraná,1658.0,1475.0,0.8896260554885405,MU,4100608,36.0,2553.96,alto paraná,41.0
alto paraná,1658.0,1475.0,0.8896260554885405,MU,4100608,97.07,2553.96,alto paraná,41.0
alto piquiri,1283.0,1175.0,0.9158222915042868,MU,4100707,68.3,2418.025,alto piquiri,41.0
alto piquiri,1283.0,1175.0,0.9158222915042868,MU,4100707,37.0,2418.025,alto piquiri,41.0
alto piquiri,1283.0,1175.0,0.9158222915042868,MU,4100707,99.77,2418.025,alto piquiri,41.0
alvorada do sul,1307.0,1145.0,0.8760520275439939,MU,4100806,96.73,2085.405,alvorada do sul,41.0
alvorada do sul,1307.0,1145.0,0.8760520275439939,MU,4100806,41.0,2085.405,alvorada do sul,41.0
alvorada do sul,1307.0,1145.0,0.8760520275439939,MU,4100806,100.78,2085.405,alvorada do sul,41.0
amaporã,615.0,550.0,0.8943089430894309,MU,4100905,49.64,1631.67,amaporã,41.0
amaporã,615.0,550.0,0.8943089430894309,MU,4100905,35.0,1631.67,amaporã,41.0
amaporã,615.0,550.0,0.8943089430894309,MU,4100905,99.0,1631.67,amaporã,41.0
ampére,2576.0,2447.0,0.9499223602484472,MU,4101002,55.35,3254.465,ampére,41.0
ampére,2576.0,2447.0,0.9499223602484472,MU,4101002,35.0,3254.465,ampére,41.0
ampére,2576.0,2447.0,0.9499223602484472,MU,4101002,97.88,3254.465,ampére,41.0
anahy,428.0,406.0,0.9485981308411215,MU,4101051,83.15,1519.24,anahy,41.0
anahy,428.0,406.0,0.9485981308411215,MU,4101051,39.0,1519.24,anahy,41.0
anahy,428.0,406.0,0.9485981308411215,MU,4101051,97.03,1519.24,anahy,41.0
andirá,2772.0,2404.0,0.8672438672438673,MU,4101101,88.77,3210.665,andirá,41.0
andirá,2772.0,2404.0,0.8672438672438673,MU,4101101,40.0,3210.665,andirá,41.0
andirá,2772.0,2404.0,0.8672438672438673,MU,4101101,94.39,3210.665,andirá,41.0
ângulo,416.0,394.0,0.9471153846153846,MU,4101150,66.0,3563.07,ângulo,41.0
ângulo,416.0,394.0,0.9471153846153846,MU,4101150,36.0,3563.07,ângulo,41.0
ângulo,416.0,394.0,0.9471153846153846,MU,4101150,100.56,3563.07,ângulo,41.0
antonina,2211.0,1850.0,0.8367254635911352,MU,4101200,72.34,2437.435,antonina,41.0
antonina,2211.0,1850.0,0.8367254635911352,MU,4101200,38.0,2437.435,antonina,41.0
antonina,2211.0,1850.0,0.8367254635911352,MU,4101200,99.15,2437.435,antonina,41.0
antônio olinto,961.0,895.0,0.931321540062435,MU,4101309,80.99,1598.345,antônio olinto,41.0
antônio olinto,961.0,895.0,0.931321540062435,MU,4101309,39.0,1598.345,antônio olinto,41.0
antônio olinto,961.0,895.0,0.931321540062435,MU,4101309,109.87,1598.345,antônio olinto,41.0
apucarana,17242.0,15421.0,0.894385802111124,MU,4101408,65.55,3127.38,apucarana,41.0
apucarana,17242.0,15421.0,0.894385802111124,MU,4101408,36.0,3127.38,apucarana,41.0
apucarana,17242.0,15421.0,0.894385802111124,MU,4101408,92.37,3127.38,apucarana,41.0
arapongas,15744.0,14231.0,0.9038998983739838,MU,4101507,60.49,3077.615,arapongas,41.0
arapongas,15744.0,14231.0,0.9038998983739838,MU,4101507,36.0,3077.615,arapongas,41.0
arapongas,15744.0,14231.0,0.9038998983739838,MU,4101507,94.16,3077.615,arapongas,41.0
arapoti,3209.0,2805.0,0.8741040822686195,MU,4101606,45.32,3166.055,arapoti,41.0
arapoti,3209.0,2805.0,0.8741040822686195,MU,4101606,33.0,3166.055,arapoti,41.0
arapoti,3209.0,2805.0,0.8741040822686195,MU,4101606,99.47,3166.055,arapoti,41.0
arapuã,507.0,476.0,0.9388560157790928,MU,4101655,91.87,2586.55,arapuã,41.0
arapuã,507.0,476.0,0.9388560157790928,MU,4101655,41.0,2586.55,arapuã,41.0
arapuã,507.0,476.0,0.9388560157790928,MU,4101655,94.22,2586.55,arapuã,41.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,68.15,2225.65,araruna,41.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,68.15,2225.65,araruna,25.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,37.0,2225.65,araruna,41.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,37.0,2225.65,araruna,25.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,99.27,2225.65,araruna,41.0
araruna,2073.0,1891.0,0.9122045344910756,MU,4101705,99.27,2225.65,araruna,25.0
araucária,18113.0,15326.0,0.8461326119361784,MU,4101804,35.67,2448.965,araucária,41.0
araucária,18113.0,15326.0,0.8461326119361784,MU,4101804,33.0,2448.965,araucária,41.0
araucária,18113.0,15326.0,0.8461326119361784,MU,4101804,95.82,2448.965,araucária,41.0
ariranha do ivaí,343.0,314.0,0.9154518950437318,MU,4101853,94.61,3133.94,ariranha do ivaí,41.0
ariranha do ivaí,343.0,314.0,0.9154518950437318,MU,4101853,41.0,3133.94,ariranha do ivaí,41.0
ariranha do ivaí,343.0,314.0,0.9154518950437318,MU,4101853,99.23,3133.94,ariranha do ivaí,41.0
assaí,1765.0,1589.0,0.9002832861189801,MU,4101903,96.11,2567.03,assaí,41.0
assaí,1765.0,1589.0,0.9002832861189801,MU,4101903,40.0,2567.03,assaí,41.0
assaí,1765.0,1589.0,0.9002832861189801,MU,4101903,92.32,2567.03,assaí,41.0
assis chateaubriand,4762.0,4280.0,0.8987820243595128,MU,4102000,78.27,3138.495,assis chateaubriand,41.0
assis chateaubriand,4762.0,4280.0,0.8987820243595128,MU,4102000,38.0,3138.495,assis chateaubriand,41.0
assis chateaubriand,4762.0,4280.0,0.8987820243595128,MU,4102000,95.2,3138.495,assis chateaubriand,41.0
astorga,3191.0,2862.0,0.8968975242870574,MU,4102109,80.94,2960.865,astorga,41.0
astorga,3191.0,2862.0,0.8968975242870574,MU,4102109,39.0,2960.865,astorga,41.0
astorga,3191.0,2862.0,0.8968975242870574,MU,4102109,93.55,2960.865,astorga,41.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,106.06,2979.895,atalaia,41.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,106.06,2979.895,atalaia,27.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,42.0,2979.895,atalaia,41.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,42.0,2979.895,atalaia,27.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,109.03,2979.895,atalaia,41.0
atalaia,533.0,479.0,0.8986866791744841,MU,4102208,109.03,2979.895,atalaia,27.0
balsa nova,1611.0,1345.0,0.834885164494103,MU,4102307,51.38,1993.975,balsa nova,41.0
balsa nova,1611.0,1345.0,0.834885164494103,MU,4102307,36.0,1993.975,balsa nova,41.0
balsa nova,1611.0,1345.0,0.834885164494103,MU,4102307,101.61,1993.975,balsa nova,41.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,79.87,2851.59,bandeirantes,50.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,79.87,2851.59,bandeirantes,41.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,38.0,2851.59,bandeirantes,50.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,38.0,2851.59,bandeirantes,41.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,93.59,2851.59,bandeirantes,50.0
bandeirantes,3885.0,3476.0,0.8947232947232947,MU,4102406,93.59,2851.59,bandeirantes,41.0
barbosa ferraz,1597.0,1498.0,0.9380087664370697,MU,4102505,96.07,2811.965,barbosa ferraz,41.0
barbosa ferraz,1597.0,1498.0,0.9380087664370697,MU,4102505,41.0,2811.965,barbosa ferraz,41.0
barbosa ferraz,1597.0,1498.0,0.9380087664370697,MU,4102505,98.73,2811.965,barbosa ferraz,41.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,56.77,2121.83,barracão,43.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,56.77,2121.83,barracão,41.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,35.0,2121.83,barracão,43.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,35.0,2121.83,barracão,41.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,99.04,2121.83,barracão,43.0
barracão,1288.0,1152.0,0.8944099378881988,MU,4102604,99.04,2121.83,barracão,41.0
barra do jacaré,350.0,326.0,0.9314285714285714,MU,4102703,102.94,2354.27,barra do jacaré,41.0
barra do jacaré,350.0,326.0,0.9314285714285714,MU,4102703,41.0,2354.27,barra do jacaré,41.0
barra do jacaré,350.0,326.0,0.9314285714285714,MU,4102703,101.43,2354.27,barra do jacaré,41.0
bela vista da caroba,526.0,460.0,0.8745247148288974,MU,4102752,78.32,3814.135,bela vista da caroba,41.0
bela vista da caroba,526.0,460.0,0.8745247148288974,MU,4102752,40.0,3814.135,bela vista da caroba,41.0
bela vista da caroba,526.0,460.0,0.8745247148288974,MU,4102752,101.95,3814.135,bela vista da caroba,41.0
bela vista do paraíso,1888.0,1677.0,0.8882415254237288,MU,4102802,87.69,2744.79,bela vista do paraíso,41.0
bela vista do paraíso,1888.0,1677.0,0.8882415254237288,MU,4102802,39.0,2744.79,bela vista do paraíso,41.0
bela vista do paraíso,1888.0,1677.0,0.8882415254237288,MU,4102802,92.61,2744.79,bela vista do paraíso,41.0
bituruna,1780.0,1447.0,0.8129213483146067,MU,4102901,44.89,2367.435,bituruna,41.0
bituruna,1780.0,1447.0,0.8129213483146067,MU,4102901,33.0,2367.435,bituruna,41.0
bituruna,1780.0,1447.0,0.8129213483146067,MU,4102901,104.3,2367.435,bituruna,41.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,80.93,2827.3,boa esperança,41.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,80.93,2827.3,boa esperança,31.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,80.93,2827.3,boa esperança,32.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,40.0,2827.3,boa esperança,41.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,40.0,2827.3,boa esperança,31.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,40.0,2827.3,boa esperança,32.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,96.64,2827.3,boa esperança,41.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,96.64,2827.3,boa esperança,31.0
boa esperança,678.0,606.0,0.8938053097345132,MU,4103008,96.64,2827.3,boa esperança,32.0
boa esperança do iguaçu,344.0,310.0,0.9011627906976744,MU,4103024,68.06,3359.5150000000003,boa esperança do iguaçu,41.0
boa esperança do iguaçu,344.0,310.0,0.9011627906976744,MU,4103024,39.0,3359.5150000000003,boa esperança do iguaçu,41.0
boa esperança do iguaçu,344.0,310.0,0.9011627906976744,MU,4103024,106.65,3359.5150000000003,boa esperança do iguaçu,41.0
boa ventura de são roque,751.0,657.0,0.8748335552596538,MU,4103040,49.55,3312.515,boa ventura de são roque,41.0
boa ventura de são roque,751.0,657.0,0.8748335552596538,MU,4103040,34.0,3312.515,boa ventura de são roque,41.0
boa ventura de são roque,751.0,657.0,0.8748335552596538,MU,4103040,105.81,3312.515,boa ventura de são roque,41.0
boa vista da aparecida,1031.0,936.0,0.9078564500484966,MU,4103057,67.46,1825.97,boa vista da aparecida,41.0
boa vista da aparecida,1031.0,936.0,0.9078564500484966,MU,4103057,37.0,1825.97,boa vista da aparecida,41.0
boa vista da aparecida,1031.0,936.0,0.9078564500484966,MU,4103057,99.4,1825.97,boa vista da aparecida,41.0
bocaiúva do sul,1532.0,1232.0,0.804177545691906,MU,4103107,46.14,2625.54,bocaiúva do sul,41.0
bocaiúva do sul,1532.0,1232.0,0.804177545691906,MU,4103107,33.0,2625.54,bocaiúva do sul,41.0
bocaiúva do sul,1532.0,1232.0,0.804177545691906,MU,4103107,99.68,2625.54,bocaiúva do sul,41.0
bom jesus do sul,556.0,504.0,0.9064748201438848,MU,4103156,76.34,1374.785,bom jesus do sul,41.0
bom jesus do sul,556.0,504.0,0.9064748201438848,MU,4103156,38.0,1374.785,bom jesus do sul,41.0
bom jesus do sul,556.0,504.0,0.9064748201438848,MU,4103156,104.21,1374.785,bom jesus do sul,41.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,59.51,1962.395,bom sucesso,31.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,59.51,1962.395,bom sucesso,41.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,59.51,1962.395,bom sucesso,25.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,36.0,1962.395,bom sucesso,31.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,36.0,1962.395,bom sucesso,41.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,36.0,1962.395,bom sucesso,25.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,98.28,1962.395,bom sucesso,31.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,98.28,1962.395,bom sucesso,41.0
bom sucesso,801.0,670.0,0.83645443196005,MU,4103206,98.28,1962.395,bom sucesso,25.0
bom sucesso do sul,496.0,409.0,0.8245967741935484,MU,4103222,79.58,4042.105,bom sucesso do sul,41.0
bom sucesso do sul,496.0,409.0,0.8245967741935484,MU,4103222,39.0,4042.105,bom sucesso do sul,41.0
bom sucesso do sul,496.0,409.0,0.8245967741935484,MU,4103222,92.89,4042.105,bom sucesso do sul,41.0
borrazópolis,1119.0,1024.0,0.9151027703306523,MU,4103305,99.07,2730.705,borrazópolis,41.0
borrazópolis,1119.0,1024.0,0.9151027703306523,MU,4103305,41.0,2730.705,borrazópolis,41.0
borrazópolis,1119.0,1024.0,0.9151027703306523,MU,4103305,98.89,2730.705,borrazópolis,41.0
braganey,677.0,623.0,0.9202363367799112,MU,4103354,82.27,1665.7199999999998,braganey,41.0
braganey,677.0,623.0,0.9202363367799112,MU,4103354,40.0,1665.7199999999998,braganey,41.0
braganey,677.0,623.0,0.9202363367799112,MU,4103354,100.41,1665.7199999999998,braganey,41.0
brasilândia do sul,494.0,466.0,0.9433198380566802,MU,4103370,65.92,3189.185,brasilândia do sul,41.0
brasilândia do sul,494.0,466.0,0.9433198380566802,MU,4103370,37.0,3189.185,brasilândia do sul,41.0
brasilândia do sul,494.0,466.0,0.9433198380566802,MU,4103370,93.83,3189.185,brasilândia do sul,41.0
cafeara,386.0,344.0,0.8911917098445595,MU,4103404,71.62,2643.21,cafeara,41.0
cafeara,386.0,344.0,0.8911917098445595,MU,4103404,39.0,2643.21,cafeara,41.0
cafeara,386.0,344.0,0.8911917098445595,MU,4103404,100.53,2643.21,cafeara,41.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,39.82,3464.405,cafelândia,35.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,39.82,3464.405,cafelândia,41.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,33.0,3464.405,cafelândia,35.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,33.0,3464.405,cafelândia,41.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,99.86,3464.405,cafelândia,35.0
cafelândia,2335.0,2075.0,0.8886509635974305,MU,4103453,99.86,3464.405,cafelândia,41.0
cafezal do sul,610.0,553.0,0.9065573770491804,MU,4103479,89.05,1960.1,cafezal do sul,41.0
cafezal do sul,610.0,553.0,0.9065573770491804,MU,4103479,40.0,1960.1,cafezal do sul,41.0
cafezal do sul,610.0,553.0,0.9065573770491804,MU,4103479,95.84,1960.1,cafezal do sul,41.0
califórnia,950.0,838.0,0.8821052631578947,MU,4103503,66.26,2824.02,califórnia,41.0
califórnia,950.0,838.0,0.8821052631578947,MU,4103503,36.0,2824.02,califórnia,41.0
califórnia,950.0,838.0,0.8821052631578947,MU,4103503,100.46,2824.02,califórnia,41.0
cambará,2937.0,2528.0,0.8607422540006809,MU,4103602,77.72,2860.59,cambará,41.0
cambará,2937.0,2528.0,0.8607422540006809,MU,4103602,38.0,2860.59,cambará,41.0
cambará,2937.0,2528.0,0.8607422540006809,MU,4103602,96.06,2860.59,cambará,41.0
cambé,13767.0,12145.0,0.8821820294908114,MU,4103701,65.96,2978.07,cambé,41.0
cambé,13767.0,12145.0,0.8821820294908114,MU,4103701,36.0,2978.07,cambé,41.0
cambé,13767.0,12145.0,0.8821820294908114,MU,4103701,93.32,2978.07,cambé,41.0
cambira,1272.0,1195.0,0.9394654088050316,MU,4103800,68.09,2388.845,cambira,41.0
cambira,1272.0,1195.0,0.9394654088050316,MU,4103800,36.0,2388.845,cambira,41.0
cambira,1272.0,1195.0,0.9394654088050316,MU,4103800,98.82,2388.845,cambira,41.0
campina da lagoa,2109.0,1935.0,0.9174964438122332,MU,4103909,68.58,3148.92,campina da lagoa,41.0
campina da lagoa,2109.0,1935.0,0.9174964438122332,MU,4103909,37.0,3148.92,campina da lagoa,41.0
campina da lagoa,2109.0,1935.0,0.9174964438122332,MU,4103909,98.6,3148.92,campina da lagoa,41.0
campina do simão,430.0,363.0,0.8441860465116279,MU,4103958,49.82,3512.125,campina do simão,41.0
campina do simão,430.0,363.0,0.8441860465116279,MU,4103958,33.0,3512.125,campina do simão,41.0
campina do simão,430.0,363.0,0.8441860465116279,MU,4103958,114.5,3512.125,campina do simão,41.0
campina grande do sul,5776.0,4922.0,0.8521468144044322,MU,4104006,38.18,2435.285,campina grande do sul,41.0
campina grande do sul,5776.0,4922.0,0.8521468144044322,MU,4104006,33.0,2435.285,campina grande do sul,41.0
campina grande do sul,5776.0,4922.0,0.8521468144044322,MU,4104006,95.69,2435.285,campina grande do sul,41.0
campo bonito,544.0,481.0,0.8841911764705882,MU,4104055,65.85,2904.02,campo bonito,41.0
campo bonito,544.0,481.0,0.8841911764705882,MU,4104055,37.0,2904.02,campo bonito,41.0
campo bonito,544.0,481.0,0.8841911764705882,MU,4104055,100.65,2904.02,campo bonito,41.0
campo do tenente,819.0,651.0,0.7948717948717948,MU,4104105,38.94,2370.46,campo do tenente,41.0
campo do tenente,819.0,651.0,0.7948717948717948,MU,4104105,31.0,2370.46,campo do tenente,41.0
campo do tenente,819.0,651.0,0.7948717948717948,MU,4104105,101.77,2370.46,campo do tenente,41.0
campo largo,16497.0,14136.0,0.856883069649027,MU,4104204,50.5,3141.34,campo largo,41.0
campo largo,16497.0,14136.0,0.856883069649027,MU,4104204,35.0,3141.34,campo largo,41.0
campo largo,16497.0,14136.0,0.856883069649027,MU,4104204,96.52,3141.34,campo largo,41.0
campo magro,3724.0,3109.0,0.8348549946294307,MU,4104253,40.46,2856.9700000000003,campo magro,41.0
campo magro,3724.0,3109.0,0.8348549946294307,MU,4104253,34.0,2856.9700000000003,campo magro,41.0
campo magro,3724.0,3109.0,0.8348549946294307,MU,4104253,99.44,2856.9700000000003,campo magro,41.0
campo mourão,13432.0,11993.0,0.8928677784395473,MU,4104303,57.52,3561.015,campo mourão,41.0
campo mourão,13432.0,11993.0,0.8928677784395473,MU,4104303,35.0,3561.015,campo mourão,41.0
campo mourão,13432.0,11993.0,0.8928677784395473,MU,4104303,93.11,3561.015,campo mourão,41.0
cândido de abreu,1899.0,1657.0,0.8725645076355977,MU,4104402,64.82,2808.11,cândido de abreu,41.0
cândido de abreu,1899.0,1657.0,0.8725645076355977,MU,4104402,37.0,2808.11,cândido de abreu,41.0
cândido de abreu,1899.0,1657.0,0.8725645076355977,MU,4104402,105.44,2808.11,cândido de abreu,41.0
candói,1860.0,1635.0,0.8790322580645161,MU,4104428,44.82,2696.825,candói,41.0
candói,1860.0,1635.0,0.8790322580645161,MU,4104428,34.0,2696.825,candói,41.0
candói,1860.0,1635.0,0.8790322580645161,MU,4104428,101.49,2696.825,candói,41.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,55.82,2315.45,cantagalo,33.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,55.82,2315.45,cantagalo,41.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,55.82,2315.45,cantagalo,31.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,35.0,2315.45,cantagalo,33.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,35.0,2315.45,cantagalo,41.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,35.0,2315.45,cantagalo,31.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,101.12,2315.45,cantagalo,33.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,101.12,2315.45,cantagalo,41.0
cantagalo,1403.0,1214.0,0.8652886671418389,MU,4104451,101.12,2315.45,cantagalo,31.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,77.19,3727.785,capanema,15.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,77.19,3727.785,capanema,41.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,38.0,3727.785,capanema,15.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,38.0,3727.785,capanema,41.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,98.52,3727.785,capanema,15.0
capanema,3136.0,2743.0,0.8746811224489796,MU,4104501,98.52,3727.785,capanema,41.0
capitão leônidas marques,2026.0,1773.0,0.8751233958538993,MU,4104600,69.32,2737.885,capitão leônidas marques,41.0
