Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+
Uruçuca (BA),2592.0,2135.0,0.8236882716049383,MU,2932705,34.0,1815.74
Uruçuca (BA),2592.0,2135.0,0.8236882716049383,MU,2932705,97.36,1815.74
Utinga (BA),1920.0,1584.0,0.825,MU,2932804,47.55,1722.1149999999998
Utinga (BA),1920.0,1584.0,0.825,MU,2932804,32.0,1722.1149999999998
Utinga (BA),1920.0,1584.0,0.825,MU,2932804,98.28,1722.1149999999998
Valença (BA),10348.0,8810.0,0.8513722458446077,MU,2932903,47.05,1811.9850000000001
Valença (BA),10348.0,8810.0,0.8513722458446077,MU,2932903,34.0,1811.9850000000001
Valença (BA),10348.0,8810.0,0.8513722458446077,MU,2932903,92.94,1811.9850000000001
Valente (BA),2948.0,2531.0,0.8585481682496607,MU,2933000,62.86,1288.2800000000002
Valente (BA),2948.0,2531.0,0.8585481682496607,MU,2933000,36.0,1288.2800000000002
Valente (BA),2948.0,2531.0,0.8585481682496607,MU,2933000,94.34,1288.2800000000002
Várzea da Roça (BA),1739.0,1480.0,0.851063829787234,MU,2933059,73.6,1123.17
Várzea da Roça (BA),1739.0,1480.0,0.851063829787234,MU,2933059,36.0,1123.17
Várzea da Roça (BA),1739.0,1480.0,0.851063829787234,MU,2933059,97.59,1123.17
Várzea do Poço (BA),1088.0,992.0,0.9117647058823529,MU,2933109,82.27,1174.43
Várzea do Poço (BA),1088.0,992.0,0.9117647058823529,MU,2933109,38.0,1174.43
Várzea do Poço (BA),1088.0,992.0,0.9117647058823529,MU,2933109,96.77,1174.43
Várzea Nova (BA),1680.0,1400.0,0.8333333333333334,MU,2933158,51.08,824.3
Várzea Nova (BA),1680.0,1400.0,0.8333333333333334,MU,2933158,33.0,824.3
Várzea Nova (BA),1680.0,1400.0,0.8333333333333334,MU,2933158,99.33,824.3
Varzedo (BA),1167.0,1004.0,0.8603256212510711,MU,2933174,64.78,889.4300000000001
Varzedo (BA),1167.0,1004.0,0.8603256212510711,MU,2933174,36.0,889.4300000000001
Varzedo (BA),1167.0,1004.0,0.8603256212510711,MU,2933174,99.14,889.4300000000001
Vera Cruz (BA),5780.0,4943.0,0.8551903114186851,MU,2933208,67.68,2027.18
Vera Cruz (BA),5780.0,4943.0,0.8551903114186851,MU,2933208,38.0,2027.18
Vera Cruz (BA),5780.0,4943.0,0.8551903114186851,MU,2933208,93.7,2027.18
Vereda (BA),820.0,713.0,0.8695121951219512,MU,2933257,69.17,1724.01
Vereda (BA),820.0,713.0,0.8695121951219512,MU,2933257,37.0,1724.01
Vereda (BA),820.0,713.0,0.8695121951219512,MU,2933257,108.22,1724.01
Vitória da Conquista (BA),42548.0,34963.0,0.8217307511516405,MU,2933307,47.44,3020.59
Vitória da Conquista (BA),42548.0,34963.0,0.8217307511516405,MU,2933307,33.0,3020.59
Vitória da Conquista (BA),42548.0,34963.0,0.8217307511516405,MU,2933307,91.7,3020.59
Wagner (BA),995.0,785.0,0.7889447236180904,MU,2933406,58.3,1559.595
Wagner (BA),995.0,785.0,0.7889447236180904,MU,2933406,33.0,1559.595
Wagner (BA),995.0,785.0,0.7889447236180904,MU,2933406,96.91,1559.595
Wanderley (BA),1260.0,1062.0,0.8428571428571429,MU,2933455,48.55,3034.46
Wanderley (BA),1260.0,1062.0,0.8428571428571429,MU,2933455,33.0,3034.46
Wanderley (BA),1260.0,1062.0,0.8428571428571429,MU,2933455,107.55,3034.46
Wenceslau Guimarães (BA),2460.0,2037.0,0.8280487804878048,MU,2933505,36.98,1183.695
Wenceslau Guimarães (BA),2460.0,2037.0,0.8280487804878048,MU,2933505,32.0,1183.695
Wenceslau Guimarães (BA),2460.0,2037.0,0.8280487804878048,MU,2933505,102.85,1183.695
Xique-Xique (BA),3846.0,2677.0,0.6960478419136765,MU,2933604,39.12,1785.91
Xique-Xique (BA),3846.0,2677.0,0.6960478419136765,MU,2933604,30.0,1785.91
Xique-Xique (BA),3846.0,2677.0,0.6960478419136765,MU,2933604,95.68,1785.91
Abadia dos Dourados (MG),903.0,854.0,0.9457364341085271,MU,3100104,111.08,2849.805
Abadia dos Dourados (MG),903.0,854.0,0.9457364341085271,MU,3100104,42.0,2849.805
Abadia dos Dourados (MG),903.0,854.0,0.9457364341085271,MU,3100104,101.61,2849.805
Abaeté (MG),3428.0,2911.0,0.8491831971995333,MU,3100203,102.36,2449.1800000000003
Abaeté (MG),3428.0,2911.0,0.8491831971995333,MU,3100203,40.0,2449.1800000000003
Abaeté (MG),3428.0,2911.0,0.8491831971995333,MU,3100203,97.62,2449.1800000000003
Abre Campo (MG),1639.0,1520.0,0.9273947528981086,MU,3100302,84.04,2591.44
Abre Campo (MG),1639.0,1520.0,0.9273947528981086,MU,3100302,38.0,2591.44
Abre Campo (MG),1639.0,1520.0,0.9273947528981086,MU,3100302,101.75,2591.44
Acaiaca (MG),571.0,476.0,0.8336252189141856,MU,3100401,87.1,1850.4650000000001
Acaiaca (MG),571.0,476.0,0.8336252189141856,MU,3100401,40.0,1850.4650000000001
Acaiaca (MG),571.0,476.0,0.8336252189141856,MU,3100401,94.28,1850.4650000000001
Açucena (MG),1163.0,985.0,0.8469475494411006,MU,3100500,101.44,1642.205
Açucena (MG),1163.0,985.0,0.8469475494411006,MU,3100500,40.0,1642.205
Açucena (MG),1163.0,985.0,0.8469475494411006,MU,3100500,104.74,1642.205
Água Boa (MG),1289.0,1136.0,0.8813033359193173,MU,3100609,60.26,1486.345
Água Boa (MG),1289.0,1136.0,0.8813033359193173,MU,3100609,34.0,1486.345
Água Boa (MG),1289.0,1136.0,0.8813033359193173,MU,3100609,102.59,1486.345
Água Comprida (MG),294.0,259.0,0.8809523809523809,MU,3100708,83.07,4212.59
Água Comprida (MG),294.0,259.0,0.8809523809523809,MU,3100708,40.0,4212.59
Água Comprida (MG),294.0,259.0,0.8809523809523809,MU,3100708,103.08,4212.59
Aguanil (MG),582.0,500.0,0.8591065292096219,MU,3100807,88.18,1623.04
Aguanil (MG),582.0,500.0,0.8591065292096219,MU,3100807,39.0,1623.04
Aguanil (MG),582.0,500.0,0.8591065292096219,MU,3100807,98.41,1623.04
Águas Formosas (MG),2329.0,1955.0,0.8394160583941606,MU,3100906,65.42,2459.6
Águas Formosas (MG),2329.0,1955.0,0.8394160583941606,MU,3100906,35.0,2459.6
Águas Formosas (MG),2329.0,1955.0,0.8394160583941606,MU,3100906,100.94,2459.6
Águas Vermelhas (MG),1199.0,868.0,0.7239366138448707,MU,3101003,53.29,1642.2050000000002
Águas Vermelhas (MG),1199.0,868.0,0.7239366138448707,MU,3101003,32.0,1642.2050000000002
Águas Vermelhas (MG),1199.0,868.0,0.7239366138448707,MU,3101003,103.49,1642.2050000000002
Aimorés (MG),3371.0,3071.0,0.9110056363097004,MU,3101102,79.58,2671.55
Aimorés (MG),3371.0,3071.0,0.9110056363097004,MU,3101102,38.0,2671.55
Aimorés (MG),3371.0,3071.0,0.9110056363097004,MU,3101102,97.09,2671.55
Aiuruoca (MG),835.0,737.0,0.8826347305389222,MU,3101201,123.49,2665.2799999999997
Aiuruoca (MG),835.0,737.0,0.8826347305389222,MU,3101201,42.0,2665.2799999999997
Aiuruoca (MG),835.0,737.0,0.8826347305389222,MU,3101201,102.77,2665.2799999999997
Alagoa (MG),333.0,277.0,0.8318318318318318,MU,3101300,100.23,1598.095
Alagoa (MG),333.0,277.0,0.8318318318318318,MU,3101300,41.0,1598.095
Alagoa (MG),333.0,277.0,0.8318318318318318,MU,3101300,105.46,1598.095
Albertina (MG),404.0,344.0,0.8514851485148515,MU,3101409,68.33,2172.5600000000004
Albertina (MG),404.0,344.0,0.8514851485148515,MU,3101409,37.0,2172.5600000000004
Albertina (MG),404.0,344.0,0.8514851485148515,MU,3101409,103.17,2172.5600000000004
Além Paraíba (MG),4266.0,3782.0,0.886544772620722,MU,3101508,87.58,2330.745
Além Paraíba (MG),4266.0,3782.0,0.886544772620722,MU,3101508,40.0,2330.745
Além Paraíba (MG),4266.0,3782.0,0.886544772620722,MU,3101508,89.47,2330.745
Alfenas (MG),10652.0,9046.0,0.8492301915133308,MU,3101607,73.33,2741.4049999999997
Alfenas (MG),10652.0,9046.0,0.8492301915133308,MU,3101607,37.0,2741.4049999999997
Alfenas (MG),10652.0,9046.0,0.8492301915133308,MU,3101607,94.63,2741.4049999999997
Alfredo Vasconcelos (MG),755.0,655.0,0.8675496688741722,MU,3101631,65.0,2782.91
Alfredo Vasconcelos (MG),755.0,655.0,0.8675496688741722,MU,3101631,36.0,2782.91
Alfredo Vasconcelos (MG),755.0,655.0,0.8675496688741722,MU,3101631,99.68,2782.91
Almenara (MG),4744.0,3919.0,0.8260961214165261,MU,3101706,61.65,2338.995
Almenara (MG),4744.0,3919.0,0.8260961214165261,MU,3101706,36.0,2338.995
Almenara (MG),4744.0,3919.0,0.8260961214165261,MU,3101706,97.35,2338.995
Alpercata (MG),872.0,784.0,0.8990825688073395,MU,3101805,87.59,1853.855
Alpercata (MG),872.0,784.0,0.8990825688073395,MU,3101805,39.0,1853.855
Alpercata (MG),872.0,784.0,0.8990825688073395,MU,3101805,97.51,1853.855
Alpinópolis (MG),2257.0,2002.0,0.8870181657066903,MU,3101904,74.02,2584.775
Alpinópolis (MG),2257.0,2002.0,0.8870181657066903,MU,3101904,37.0,2584.775
Alpinópolis (MG),2257.0,2002.0,0.8870181657066903,MU,3101904,100.9,2584.775
Alterosa (MG),1732.0,1587.0,0.9162817551963048,MU,3102001,84.58,2062.145
Alterosa (MG),1732.0,1587.0,0.9162817551963048,MU,3102001,38.0,2062.145
Alterosa (MG),1732.0,1587.0,0.9162817551963048,MU,3102001,100.94,2062.145
Alto Caparaó (MG),732.0,697.0,0.9521857923497268,MU,3102050,58.66,2004.25
Alto Caparaó (MG),732.0,697.0,0.9521857923497268,MU,3102050,34.0,2004.25
Alto Caparaó (MG),732.0,697.0,0.9521857923497268,MU,3102050,101.22,2004.25
Alto Rio Doce (MG),1323.0,1139.0,0.8609221466364324,MU,3102100,105.89,1333.52
Alto Rio Doce (MG),1323.0,1139.0,0.8609221466364324,MU,3102100,40.0,1333.52
Alto Rio Doce (MG),1323.0,1139.0,0.8609221466364324,MU,3102100,102.02,1333.52
Alvarenga (MG),545.0,520.0,0.9541284403669725,MU,3102209,86.62,1763.24
Alvarenga (MG),545.0,520.0,0.9541284403669725,MU,3102209,40.0,1763.24
Alvarenga (MG),545.0,520.0,0.9541284403669725,MU,3102209,98.06,1763.24
Alvinópolis (MG),1761.0,1542.0,0.8756388415672913,MU,3102308,98.43,1753.255
Alvinópolis (MG),1761.0,1542.0,0.8756388415672913,MU,3102308,40.0,1753.255
Alvinópolis (MG),1761.0,1542.0,0.8756388415672913,MU,3102308,97.75,1753.255
Alvorada de Minas (MG),371.0,269.0,0.7250673854447439,MU,3102407,42.94,1276.0300000000002
Alvorada de Minas (MG),371.0,269.0,0.7250673854447439,MU,3102407,31.0,1276.0300000000002
Alvorada de Minas (MG),371.0,269.0,0.7250673854447439,MU,3102407,102.19,1276.0300000000002
Amparo do Serra (MG),605.0,478.0,0.7900826446280992,MU,3102506,101.19,1760.675
Amparo do Serra (MG),605.0,478.0,0.7900826446280992,MU,3102506,40.0,1760.675
Amparo do Serra (MG),605.0,478.0,0.7900826446280992,MU,3102506,97.78,1760.675
Andradas (MG),5651.0,4879.0,0.8633870111484693,MU,3102605,79.31,3559.665
Andradas (MG),5651.0,4879.0,0.8633870111484693,MU,3102605,38.0,3559.665
Andradas (MG),5651.0,4879.0,0.8633870111484693,MU,3102605,98.09,3559.665
Cachoeira de Pajeú (MG),980.0,732.0,0.746938775510204,MU,3102704,79.02,1580.985
Cachoeira de Pajeú (MG),980.0,732.0,0.746938775510204,MU,3102704,36.0,1580.985
Cachoeira de Pajeú (MG),980.0,732.0,0.746938775510204,MU,3102704,102.58,1580.985
Andrelândia (MG),1495.0,1348.0,0.9016722408026756,MU,3102803,99.74,2491.62
Andrelândia (MG),1495.0,1348.0,0.9016722408026756,MU,3102803,41.0,2491.62
Andrelândia (MG),1495.0,1348.0,0.9016722408026756,MU,3102803,98.32,2491.62
Angelândia (MG),927.0,785.0,0.8468176914778857,MU,3102852,45.3,2066.98
Angelândia (MG),927.0,785.0,0.8468176914778857,MU,3102852,31.0,2066.98
Angelândia (MG),927.0,785.0,0.8468176914778857,MU,3102852,97.09,2066.98
Antônio Carlos (MG),1350.0,1091.0,0.8081481481481482,MU,3102902,85.1,1482.0300000000002
Antônio Carlos (MG),1350.0,1091.0,0.8081481481481482,MU,3102902,39.0,1482.0300000000002
Antônio Carlos (MG),1350.0,1091.0,0.8081481481481482,MU,3102902,100.74,1482.0300000000002
Antônio Dias (MG),1096.0,872.0,0.7956204379562044,MU,3103009,64.5,1989.5300000000002
Antônio Dias (MG),1096.0,872.0,0.7956204379562044,MU,3103009,37.0,1989.5300000000002
Antônio Dias (MG),1096.0,872.0,0.7956204379562044,MU,3103009,103.47,1989.5300000000002
Antônio Prado de Minas (MG),233.0,207.0,0.8884120171673819,MU,3103108,164.77,1678.5549999999998
Antônio Prado de Minas (MG),233.0,207.0,0.8884120171673819,MU,3103108,44.0,1678.5549999999998
Antônio Prado de Minas (MG),233.0,207.0,0.8884120171673819,MU,3103108,103.71,1678.5549999999998
Araçaí (MG),286.0,240.0,0.8391608391608392,MU,3103207,102.03,2219.645
Araçaí (MG),286.0,240.0,0.8391608391608392,MU,3103207,42.0,2219.645
Araçaí (MG),286.0,240.0,0.8391608391608392,MU,3103207,98.81,2219.645
Aracitaba (MG),328.0,299.0,0.9115853658536586,MU,3103306,135.59,1515.635
Aracitaba (MG),328.0,299.0,0.9115853658536586,MU,3103306,44.0,1515.635
Aracitaba (MG),328.0,299.0,0.9115853658536586,MU,3103306,94.59,1515.635
Araçuaí (MG),3809.0,3234.0,0.8490417432396955,MU,3103405,69.14,3183.3999999999996
Araçuaí (MG),3809.0,3234.0,0.8490417432396955,MU,3103405,36.0,3183.3999999999996
Araçuaí (MG),3809.0,3234.0,0.8490417432396955,MU,3103405,96.16,3183.3999999999996
Araguari (MG),16305.0,14255.0,0.8742716957988347,MU,3103504,73.22,3207.965
Araguari (MG),16305.0,14255.0,0.8742716957988347,MU,3103504,37.0,3207.965
Araguari (MG),16305.0,14255.0,0.8742716957988347,MU,3103504,95.84,3207.965
Arantina (MG),383.0,345.0,0.9007832898172323,MU,3103603,91.51,2761.92
Arantina (MG),383.0,345.0,0.9007832898172323,MU,3103603,42.0,2761.92
Arantina (MG),383.0,345.0,0.9007832898172323,MU,3103603,100.34,2761.92
Araponga (MG),875.0,787.0,0.8994285714285715,MU,3103702,59.52,1030.755
Araponga (MG),875.0,787.0,0.8994285714285715,MU,3103702,35.0,1030.755
Araponga (MG),875.0,787.0,0.8994285714285715,MU,3103702,104.11,1030.755
Araporã (MG),1009.0,804.0,0.796828543111992,MU,3103751,41.9,2466.18
Araporã (MG),1009.0,804.0,0.796828543111992,MU,3103751,33.0,2466.18
Araporã (MG),1009.0,804.0,0.796828543111992,MU,3103751,99.69,2466.18
Arapuá (MG),362.0,344.0,0.9502762430939227,MU,3103801,126.91,5706.23
Arapuá (MG),362.0,344.0,0.9502762430939227,MU,3103801,43.0,5706.23
Arapuá (MG),362.0,344.0,0.9502762430939227,MU,3103801,102.7,5706.23
Araújos (MG),919.0,859.0,0.9347116430903155,MU,3103900,58.68,2468.465
Araújos (MG),919.0,859.0,0.9347116430903155,MU,3103900,35.0,2468.465
Araújos (MG),919.0,859.0,0.9347116430903155,MU,3103900,101.03,2468.465
Araxá (MG),14561.0,12295.0,0.8443788201359796,MU,3104007,58.71,3440.16
Araxá (MG),14561.0,12295.0,0.8443788201359796,MU,3104007,35.0,3440.16
Araxá (MG),14561.0,12295.0,0.8443788201359796,MU,3104007,96.37,3440.16
Arceburgo (MG),1113.0,1030.0,0.9254267744833783,MU,3104106,87.89,2866.7
Arceburgo (MG),1113.0,1030.0,0.9254267744833783,MU,3104106,38.0,2866.7
Arceburgo (MG),1113.0,1030.0,0.9254267744833783,MU,3104106,99.89,2866.7
Arcos (MG),5015.0,4435.0,0.8843469591226321,MU,3104205,70.42,2342.24
Arcos (MG),5015.0,4435.0,0.8843469591226321,MU,3104205,38.0,2342.24
Arcos (MG),5015.0,4435.0,0.8843469591226321,MU,3104205,98.54,2342.24
Areado (MG),1715.0,1561.0,0.9102040816326531,MU,3104304,77.85,3260.8500000000004
Areado (MG),1715.0,1561.0,0.9102040816326531,MU,3104304,38.0,3260.8500000000004
Areado (MG),1715.0,1561.0,0.9102040816326531,MU,3104304,99.33,3260.8500000000004
Argirita (MG),365.0,342.0,0.936986301369863,MU,3104403,102.34,1343.1550000000002
Argirita (MG),365.0,342.0,0.936986301369863,MU,3104403,41.0,1343.1550000000002
Argirita (MG),365.0,342.0,0.936986301369863,MU,3104403,99.85,1343.1550000000002
Aricanduva (MG),499.0,459.0,0.9198396793587175,MU,3104452,57.38,1337.4099999999999
Aricanduva (MG),499.0,459.0,0.9198396793587175,MU,3104452,35.0,1337.4099999999999
Aricanduva (MG),499.0,459.0,0.9198396793587175,MU,3104452,103.67,1337.4099999999999
Arinos (MG),2027.0,1794.0,0.8850518006906759,MU,3104502,58.15,1996.39
Arinos (MG),2027.0,1794.0,0.8850518006906759,MU,3104502,35.0,1996.39
Arinos (MG),2027.0,1794.0,0.8850518006906759,MU,3104502,103.2,1996.39
Astolfo Dutra (MG),1897.0,1626.0,0.8571428571428571,MU,3104601,88.52,2213.955
Astolfo Dutra (MG),1897.0,1626.0,0.8571428571428571,MU,3104601,39.0,2213.955
Astolfo Dutra (MG),1897.0,1626.0,0.8571428571428571,MU,3104601,100.91,2213.955
Ataléia (MG),1629.0,1419.0,0.8710865561694291,MU,3104700,84.44,1877.0149999999999
Ataléia (MG),1629.0,1419.0,0.8710865561694291,MU,3104700,38.0,1877.0149999999999
Ataléia (MG),1629.0,1419.0,0.8710865561694291,MU,3104700,104.28,1877.0149999999999
Augusto de Lima (MG),574.0,500.0,0.8710801393728222,MU,3104809,86.05,1730.175
Augusto de Lima (MG),574.0,500.0,0.8710801393728222,MU,3104809,40.0,1730.175
Augusto de Lima (MG),574.0,500.0,0.8710801393728222,MU,3104809,103.86,1730.175
Baependi (MG),2485.0,2087.0,0.8398390342052314,MU,3104908,91.82,1758.32
Baependi (MG),2485.0,2087.0,0.8398390342052314,MU,3104908,39.0,1758.32
Baependi (MG),2485.0,2087.0,0.8398390342052314,MU,3104908,99.96,1758.32
Baldim (MG),1077.0,940.0,0.872794800371402,MU,3105004,107.93,1997.5500000000002
Baldim (MG),1077.0,940.0,0.872794800371402,MU,3105004,41.0,1997.5500000000002
Baldim (MG),1077.0,940.0,0.872794800371402,MU,3105004,99.52,1997.5500000000002
Bambuí (MG),3667.0,3303.0,0.9007362967003,MU,3105103,112.74,2790.49
Bambuí (MG),3667.0,3303.0,0.9007362967003,MU,3105103,41.0,2790.49
Bambuí (MG),3667.0,3303.0,0.9007362967003,MU,3105103,96.58,2790.49
Bandeira (MG),641.0,501.0,0.781591263650546,MU,3105202,108.43,1256.9299999999998
Bandeira (MG),641.0,501.0,0.781591263650546,MU,3105202,41.0,1256.9299999999998
Bandeira (MG),641.0,501.0,0.781591263650546,MU,3105202,108.58,1256.9299999999998
Bandeira do Sul (MG),790.0,669.0,0.8468354430379746,MU,3105301,75.62,3446.755
Bandeira do Sul (MG),790.0,669.0,0.8468354430379746,MU,3105301,37.0,3446.755
Bandeira do Sul (MG),790.0,669.0,0.8468354430379746,MU,3105301,98.1,3446.755
Barão de Cocais (MG),2986.0,2538.0,0.8499665103817816,MU,3105400,54.52,2495.95
Barão de Cocais (MG),2986.0,2538.0,0.8499665103817816,MU,3105400,35.0,2495.95
Barão de Cocais (MG),2986.0,2538.0,0.8499665103817816,MU,3105400,95.76,2495.95
Barão do Monte Alto (MG),683.0,578.0,0.8462664714494875,MU,3105509,115.73,1620.38
Barão do Monte Alto (MG),683.0,578.0,0.8462664714494875,MU,3105509,42.0,1620.38
Barão do Monte Alto (MG),683.0,578.0,0.8462664714494875,MU,3105509,99.92,1620.38
Barbacena (MG),16164.0,13828.0,0.8554813165058154,MU,3105608,85.69,3168.965
Barbacena (MG),16164.0,13828.0,0.8554813165058154,MU,3105608,38.0,3168.965
Barbacena (MG),16164.0,13828.0,0.8554813165058154,MU,3105608,90.49,3168.965
Barra Longa (MG),817.0,641.0,0.784577723378213,MU,3105707,127.21,1991.92
Barra Longa (MG),817.0,641.0,0.784577723378213,MU,3105707,43.0,1991.92
Barra Longa (MG),817.0,641.0,0.784577723378213,MU,3105707,97.35,1991.92
Barroso (MG),2083.0,1777.0,0.8530964954392702,MU,3105905,70.16,2829.41
Barroso (MG),2083.0,1777.0,0.8530964954392702,MU,3105905,38.0,2829.41
Barroso (MG),2083.0,1777.0,0.8530964954392702,MU,3105905,94.37,2829.41
Bela Vista de Minas (MG),1103.0,948.0,0.8594741613780599,MU,3106002,65.61,1844.705
Bela Vista de Minas (MG),1103.0,948.0,0.8594741613780599,MU,3106002,37.0,1844.705
Bela Vista de Minas (MG),1103.0,948.0,0.8594741613780599,MU,3106002,92.23,1844.705
Belmiro Braga (MG),415.0,325.0,0.7831325301204819,MU,3106101,101.64,2256.09
Belmiro Braga (MG),415.0,325.0,0.7831325301204819,MU,3106101,42.0,2256.09
Belmiro Braga (MG),415.0,325.0,0.7831325301204819,MU,3106101,101.12,2256.09
Belo Horizonte (MG),307910.0,266526.0,0.8655970900587834,MU,3106200,91.12,5495.27
Belo Horizonte (MG),307910.0,266526.0,0.8655970900587834,MU,3106200,38.0,5495.27
Belo Horizonte (MG),307910.0,266526.0,0.8655970900587834,MU,3106200,86.77,5495.27
Belo Oriente (MG),2610.0,2113.0,0.8095785440613027,MU,3106309,55.84,2107.365
Belo Oriente (MG),2610.0,2113.0,0.8095785440613027,MU,3106309,35.0,2107.365
Belo Oriente (MG),2610.0,2113.0,0.8095785440613027,MU,3106309,98.94,2107.365
Belo Vale (MG),1151.0,998.0,0.8670721112076455,MU,3106408,85.89,2044.335
Belo Vale (MG),1151.0,998.0,0.8670721112076455,MU,3106408,39.0,2044.335
Belo Vale (MG),1151.0,998.0,0.8670721112076455,MU,3106408,101.8,2044.335
Berilo (MG),1057.0,917.0,0.8675496688741722,MU,3106507,79.06,936.885
Berilo (MG),1057.0,917.0,0.8675496688741722,MU,3106507,38.0,936.885
Berilo (MG),1057.0,917.0,0.8675496688741722,MU,3106507,101.48,936.885
Bertópolis (MG),442.0,379.0,0.8574660633484162,MU,3106606,55.35,1655.08
Bertópolis (MG),442.0,379.0,0.8574660633484162,MU,3106606,34.0,1655.08
Bertópolis (MG),442.0,379.0,0.8574660633484162,MU,3106606,107.7,1655.08
Berizal (MG),442.0,358.0,0.8099547511312217,MU,3106655,58.84,1344.2199999999998
Berizal (MG),442.0,358.0,0.8099547511312217,MU,3106655,35.0,1344.2199999999998
Berizal (MG),442.0,358.0,0.8099547511312217,MU,3106655,100.62,1344.2199999999998
Betim (MG),47450.0,40438.0,0.8522233930453108,MU,3106705,41.16,2334.24
Betim (MG),47450.0,40438.0,0.8522233930453108,MU,3106705,34.0,2334.24
Betim (MG),47450.0,40438.0,0.8522233930453108,MU,3106705,94.06,2334.24
Bias Fortes (MG),431.0,396.0,0.9187935034802784,MU,3106804,109.38,1494.845
Bias Fortes (MG),431.0,396.0,0.9187935034802784,MU,3106804,42.0,1494.845
Bias Fortes (MG),431.0,396.0,0.9187935034802784,MU,3106804,109.67,1494.845
Bicas (MG),1818.0,1604.0,0.8822882288228823,MU,3106903,102.38,2517.81
Bicas (MG),1818.0,1604.0,0.8822882288228823,MU,3106903,40.0,2517.81
Bicas (MG),1818.0,1604.0,0.8822882288228823,MU,3106903,91.51,2517.81
Biquinhas (MG),394.0,355.0,0.9010152284263959,MU,3107000,157.23,2582.66
Biquinhas (MG),394.0,355.0,0.9010152284263959,MU,3107000,48.0,2582.66
Biquinhas (MG),394.0,355.0,0.9010152284263959,MU,3107000,96.94,2582.66
Boa Esperança (MG),4803.0,3901.0,0.8122007078909015,MU,3107109,70.75,2420.1549999999997
Boa Esperança (MG),4803.0,3901.0,0.8122007078909015,MU,3107109,36.0,2420.1549999999997
Boa Esperança (MG),4803.0,3901.0,0.8122007078909015,MU,3107109,97.7,2420.1549999999997
Bocaina de Minas (MG),782.0,743.0,0.9501278772378516,MU,3107208,94.46,2389.6549999999997
Bocaina de Minas (MG),782.0,743.0,0.9501278772378516,MU,3107208,41.0,2389.6549999999997
Bocaina de Minas (MG),782.0,743.0,0.9501278772378516,MU,3107208,109.81,2389.6549999999997
Bocaiúva (MG),5274.0,4282.0,0.8119074706105422,MU,3107307,51.48,2215.7
Bocaiúva (MG),5274.0,4282.0,0.8119074706105422,MU,3107307,34.0,2215.7
Bocaiúva (MG),5274.0,4282.0,0.8119074706105422,MU,3107307,97.51,2215.7
Bom Despacho (MG),6396.0,5418.0,0.8470919324577861,MU,3107406,68.67,2570.375
